Station,date,Rain,AirTemperature,AtmosphericPressure,Windspeed
M2,9/1/2019 11:00,0,15.5,1019.1,15.091
M2,9/1/2019 12:00,0,16.8,1019.3,13.098
M2,9/1/2019 13:00,0,16.1,1019.3,11.959
M2,9/1/2019 14:00,0,17.4,1019.3,8.115
M2,9/1/2019 15:00,0,18,1019.2,5.41
M2,9/1/2019 16:00,0,16.7,1019.3,7.546
M2,9/1/2019 17:00,0,15.9,1019.1,5.98
M2,9/1/2019 18:00,0,14.3,1019.5,6.407
M2,9/1/2019 19:00,0,14.1,1020.2,10.82
M2,9/1/2019 20:00,0,13.7,1020.9,13.668
M2,9/1/2019 21:00,0,13,1021.1,13.383
M2,9/1/2019 22:00,0,12.7,1021.4,17.512
M2,9/1/2019 23:00,0,11.2,1021.5,14.095
M2,9/2/2019 0:00,0,10.5,1021.9,13.952
M2,9/2/2019 1:00,0,10.3,1022,12.813
M2,9/2/2019 2:00,0,10.3,1021.9,14.807
M2,9/2/2019 3:00,0,10.7,1021.4,11.532
M2,9/2/2019 4:00,0,11.3,1021.2,13.952
M2,9/2/2019 5:00,0,11.9,1020.7,12.244
M2,9/2/2019 6:00,0,12.4,1021,9.397
M2,9/2/2019 7:00,0,12.8,1020.9,12.956
M2,9/2/2019 8:00,0,14,1020.8,13.241
M2,9/2/2019 9:00,0,15.9,1020.5,13.098
M2,9/2/2019 10:00,0,15.9,1020.6,17.085
M2,9/2/2019 11:00,0,16.3,1020.3,17.369
M2,9/2/2019 12:00,0.4,15.1,1020.1,15.091
M2,9/2/2019 13:00,1.4,14.9,1019.8,15.803
M2,9/2/2019 14:00,0.4,15.2,1020,16.942
M2,9/2/2019 15:00,0.1,15,1019.9,12.529
M2,9/2/2019 16:00,0,16.2,1019.6,12.244
M2,9/2/2019 17:00,0.1,15.4,1019.6,12.102
M2,9/2/2019 18:00,0.1,14.8,1019.5,11.532
M2,9/2/2019 19:00,0,14.6,1019.7,14.522
M2,9/2/2019 20:00,0,13.8,1019.7,14.237
M2,9/2/2019 21:00,0,13.5,1020.1,15.376
M2,9/2/2019 22:00,0,13.9,1020.5,16.515
M2,9/2/2019 23:00,0,13.9,1020.4,15.091
M2,9/3/2019 0:00,0,13.8,1020.6,14.095
M2,9/3/2019 1:00,0,13.4,1020.4,13.525
M2,9/3/2019 2:00,0,14.1,1020.2,12.529
M2,9/3/2019 3:00,0,13.9,1019.9,12.956
M2,9/3/2019 4:00,0,14.3,1019.5,14.095
M2,9/3/2019 5:00,0,14.2,1019.3,14.522
M2,9/3/2019 6:00,0,14.2,1019.3,14.522
M2,9/3/2019 7:00,0,15,1019.5,14.095
M2,9/3/2019 8:00,0,15.9,1019.5,15.946
M2,9/3/2019 9:00,0,17.1,1019.2,17.654
M2,9/3/2019 10:00,0,18.6,1018.8,15.661
M2,9/3/2019 11:00,0,19.5,1018.2,14.949
M2,9/3/2019 12:00,0,20.9,1017.6,13.525
M2,9/3/2019 13:00,0,20.1,1017.3,17.085
M2,9/3/2019 14:00,0,21.7,1016.9,17.512
M2,9/3/2019 15:00,0,20.7,1016.6,15.376
M2,9/3/2019 16:00,0.1,19.9,1016.1,15.091
M2,9/3/2019 17:00,0.3,18.6,1015.7,13.952
M2,9/3/2019 18:00,0.4,17.3,1015.3,12.244
M2,9/3/2019 19:00,0,16.8,1015.1,8.258
M2,9/3/2019 20:00,0,16.8,1015,13.098
M2,9/3/2019 21:00,0.1,16.3,1014.8,9.681
M2,9/3/2019 22:00,0.1,15.2,1014.8,13.525
M2,9/3/2019 23:00,0,14.7,1014.6,10.82
M2,9/4/2019 0:00,0,14.3,1014.6,12.671
M2,9/4/2019 1:00,0.5,12.4,1015.1,14.522
M2,9/4/2019 2:00,0,11.4,1014.9,16.088
M2,9/4/2019 3:00,0.1,10.7,1014.6,17.796
M2,9/4/2019 4:00,0,9.8,1014.2,16.23
M2,9/4/2019 5:00,0,9.7,1013.9,17.369
M2,9/4/2019 6:00,0,9.4,1014.2,18.651
M2,9/4/2019 7:00,0,10.7,1014.3,19.505
M2,9/4/2019 8:00,0,12.6,1013.7,19.078
M2,9/4/2019 9:00,0,13.4,1013.6,18.793
M2,9/4/2019 10:00,0,14,1013.7,20.074
M2,9/4/2019 11:00,0,15.2,1014,18.224
M2,9/4/2019 12:00,0,15.6,1014.1,18.366
M2,9/4/2019 13:00,0,14.6,1015.2,20.074
M2,9/4/2019 14:00,0,16.6,1015.9,21.213
M2,9/4/2019 15:00,0,15.4,1017.1,27.62
M2,9/4/2019 16:00,0,14.4,1018.4,26.623
M2,9/4/2019 17:00,0,13.8,1019.5,27.762
M2,9/4/2019 18:00,0.1,12.1,1021.2,27.762
M2,9/4/2019 19:00,0.1,11.5,1022.4,24.915
M2,9/4/2019 20:00,0,10.9,1023.7,27.905
M2,9/4/2019 21:00,0,10.1,1024.8,25.769
M2,9/4/2019 22:00,0,9.2,1025.5,26.623
M2,9/4/2019 23:00,0,8.6,1025.9,22.779
M2,9/5/2019 0:00,0,8.2,1026.9,20.786
M2,9/5/2019 1:00,0,7.7,1027.7,20.359
M2,9/5/2019 2:00,0,7.1,1028,20.217
M2,9/5/2019 3:00,0,7.1,1028,19.22
M2,9/5/2019 4:00,0,7.3,1028.3,20.359
M2,9/5/2019 5:00,0,7.8,1028.4,17.369
M2,9/5/2019 6:00,0,7.9,1028.4,17.512
M2,9/5/2019 7:00,0,9.2,1029,16.23
M2,9/5/2019 8:00,0,10.9,1029,15.234
M2,9/5/2019 9:00,0,12.6,1029.2,13.81
M2,9/5/2019 10:00,0,14.9,1029.2,18.081
M2,9/5/2019 11:00,0,16.4,1028.9,15.091
M2,9/5/2019 12:00,0,16.8,1028.6,14.237
M2,9/5/2019 13:00,0,17.1,1028.4,14.38
M2,9/5/2019 14:00,0,17.6,1027.8,13.668
M2,9/5/2019 15:00,0,18.5,1027.4,8.827
M2,9/5/2019 16:00,0,18.5,1026.8,9.254
M2,9/5/2019 17:00,0,16.7,1026.6,10.108
M2,9/5/2019 18:00,0,15.7,1026.2,10.393
M2,9/5/2019 19:00,0,14.4,1026.2,15.234
M2,9/5/2019 20:00,0,13.8,1025.8,12.671
M2,9/5/2019 21:00,0,13.4,1025.5,19.79
M2,9/5/2019 22:00,0,12.9,1024.5,18.081
M2,9/5/2019 23:00,0,12.9,1024,17.796
M2,9/6/2019 0:00,0,12.9,1023,18.793
M2,9/6/2019 1:00,0.1,12.7,1021.5,17.512
M2,9/6/2019 2:00,0,12.7,1021.1,18.651
M2,9/6/2019 3:00,0,12.8,1020.3,19.79
M2,9/6/2019 4:00,0,13.2,1019.4,21.356
M2,9/6/2019 5:00,0.2,12.7,1019,19.932
M2,9/6/2019 6:00,0.2,12.9,1018.7,21.498
M2,9/6/2019 7:00,0,13.7,1018.3,18.508
M2,9/6/2019 8:00,0.1,14.5,1019.1,20.359
M2,9/6/2019 9:00,0,15.2,1019.6,16.8
M2,9/6/2019 10:00,0,15.5,1019.7,17.369
M2,9/6/2019 11:00,0,17.1,1020,18.081
M2,9/6/2019 12:00,0,16,1020.2,15.091
M2,9/6/2019 13:00,0,17.4,1020.6,13.668
M2,9/6/2019 14:00,0,17.1,1020.7,14.38
M2,9/6/2019 15:00,0,17.4,1020.8,14.664
M2,9/6/2019 16:00,0,17.1,1020.9,12.244
M2,9/6/2019 17:00,0,16.6,1021.3,15.234
M2,9/6/2019 18:00,0,15,1021.8,17.654
M2,9/6/2019 19:00,0,13.9,1022.4,18.081
M2,9/6/2019 20:00,0,12.9,1023.1,19.647
M2,9/6/2019 21:00,0,12.5,1023.7,17.654
M2,9/6/2019 22:00,0,11.7,1023.9,17.796
M2,9/6/2019 23:00,0,11.5,1024.4,15.091
M2,9/7/2019 0:00,0,11,1024.6,15.946
M2,9/7/2019 1:00,0,11.4,1024.6,16.515
M2,9/7/2019 2:00,0,11.3,1024.7,15.803
M2,9/7/2019 3:00,0,11.1,1024.8,14.38
M2,9/7/2019 4:00,0,10.3,1025,14.237
M2,9/7/2019 5:00,0,11.1,1025.5,13.525
M2,9/7/2019 6:00,0,11.3,1025.9,13.81
M2,9/7/2019 7:00,0,11.7,1026.6,12.813
M2,9/7/2019 8:00,0,12.5,1026.8,14.522
M2,9/7/2019 9:00,0,14.1,1027.1,13.525
M2,9/7/2019 10:00,0,15.9,1027.3,13.952
M2,9/7/2019 11:00,0,15.8,1027.4,12.102
M2,9/7/2019 12:00,0,16.1,1027.8,10.963
M2,9/7/2019 13:00,0,16.2,1027.8,10.678
M2,9/7/2019 14:00,0,16.7,1027.9,8.4
M2,9/7/2019 15:00,0,16.6,1028,6.834
M2,9/7/2019 16:00,0,16.6,1027.7,5.552
M2,9/7/2019 17:00,0,17.6,1027.6,4.414
M2,9/7/2019 18:00,0,16.1,1027.6,6.976
M2,9/7/2019 19:00,0,13.8,1028,8.258
M2,9/7/2019 20:00,0,10.8,1028.3,6.976
M2,9/7/2019 21:00,0,9.5,1028.4,5.837
M2,9/7/2019 22:00,0,9.3,1028.5,3.417
M2,9/7/2019 23:00,0,10.1,1028.2,1.139
M2,9/8/2019 0:00,0,10.6,1028,0.569
M2,9/8/2019 1:00,0,10.6,1027.5,1.566
M2,9/8/2019 2:00,0,9.5,1027.1,4.271
M2,9/8/2019 3:00,0,8.6,1026.7,3.702
M2,9/8/2019 4:00,0,8.7,1026.3,3.559
M2,9/8/2019 5:00,0,9.6,1026.1,5.695
M2,9/8/2019 6:00,0,9.5,1025.8,6.834
M2,9/8/2019 7:00,0,9.8,1025.5,5.268
M2,9/8/2019 8:00,0,11.5,1025.2,7.403
M2,9/8/2019 9:00,0,14.6,1024.7,4.556
M2,9/8/2019 10:00,0,16.7,1024.1,3.986
M2,9/8/2019 11:00,0,16.9,1023.3,2.42
M2,9/8/2019 12:00,0,18.2,1022.7,2.99
M2,9/8/2019 13:00,0,18.6,1022,5.98
M2,9/8/2019 14:00,0,18.5,1021.2,9.824
M2,9/8/2019 15:00,0,18.4,1020.4,12.671
M2,9/8/2019 16:00,0,18.6,1019.5,13.525
M2,9/8/2019 17:00,0,18.6,1018.5,13.81
M2,9/8/2019 18:00,0,17.1,1018,15.518
M2,9/8/2019 19:00,0,16.7,1017.4,14.38
M2,9/8/2019 20:00,0,15.6,1017,13.81
M2,9/8/2019 21:00,0,14.9,1016.1,12.671
M2,9/8/2019 22:00,0,14.7,1015.3,12.529
M2,9/8/2019 23:00,0,14.6,1014.3,12.529
M2,9/9/2019 0:00,0.1,14.4,1013.6,11.247
M2,9/9/2019 1:00,0.3,13.9,1012.9,11.532
M2,9/9/2019 2:00,0.1,13.5,1011.9,11.247
M2,9/9/2019 3:00,0.2,13.1,1010.6,8.542
M2,9/9/2019 4:00,0,13,1009.8,7.973
M2,9/9/2019 5:00,0.2,12.9,1009.4,6.549
M2,9/9/2019 6:00,0.3,12.8,1009.3,4.414
M2,9/9/2019 7:00,0,12.6,1009.6,4.698
M2,9/9/2019 8:00,0,11.8,1010.3,6.549
M2,9/9/2019 9:00,0.9,11.9,1010.9,8.827
M2,9/9/2019 10:00,0.2,12.6,1011.1,20.644
M2,9/9/2019 11:00,0,13.9,1011.4,19.363
M2,9/9/2019 12:00,0,15,1011.6,15.518
M2,9/9/2019 13:00,0,16.5,1011.6,15.946
M2,9/9/2019 14:00,0,16.1,1012,14.38
M2,9/9/2019 15:00,0,16,1012.5,13.098
M2,9/9/2019 16:00,0,16.1,1013.1,13.525
M2,9/9/2019 17:00,0,15.4,1014.1,12.813
M2,9/9/2019 18:00,0,14.7,1015.1,11.817
M2,9/9/2019 19:00,0,14.1,1016.2,12.244
M2,9/9/2019 20:00,0,11.7,1017.3,16.657
M2,9/9/2019 21:00,0,10.4,1018.1,18.793
M2,9/9/2019 22:00,0,8.7,1018.6,18.081
M2,9/9/2019 23:00,0,8.5,1018.9,19.078
M2,9/10/2019 0:00,0,7.6,1019.2,15.518
M2,9/10/2019 1:00,0,7.2,1019.8,14.949
M2,9/10/2019 2:00,0,6.8,1019.9,14.807
M2,9/10/2019 3:00,0,6.4,1020.4,13.952
M2,9/10/2019 4:00,0,6.2,1020.4,14.522
M2,9/10/2019 5:00,0,6.2,1020.4,13.525
M2,9/10/2019 6:00,0,6.1,1020.9,11.247
M2,9/10/2019 7:00,0,7.3,1021.7,11.105
M2,9/10/2019 8:00,0.1,8.8,1021.6,12.102
M2,9/10/2019 9:00,0,10.1,1021.8,10.678
M2,9/10/2019 10:00,0,13.7,1021.2,9.397
M2,9/10/2019 11:00,0,15.5,1020.8,9.539
M2,9/10/2019 12:00,0,16.4,1020.7,8.685
M2,9/10/2019 13:00,0,15.9,1020.2,8.115
M2,9/10/2019 14:00,0,15.7,1019.4,12.813
M2,9/10/2019 15:00,0,15.7,1018.8,13.241
M2,9/10/2019 16:00,0,15.2,1018.1,11.959
M2,9/10/2019 17:00,0,15,1016.9,14.949
M2,9/10/2019 18:00,0,14.8,1016.2,23.349
M2,9/10/2019 19:00,0,15.1,1015.4,22.637
M2,9/10/2019 20:00,0,15.5,1014.6,22.495
M2,9/10/2019 21:00,0,15.8,1014.2,22.637
M2,9/10/2019 22:00,0,15.9,1013.7,23.491
M2,9/10/2019 23:00,0,16.2,1013,20.929
M2,9/11/2019 0:00,0,16.5,1012.4,18.793
M2,9/11/2019 1:00,0,16.9,1012.1,19.363
M2,9/11/2019 2:00,0,17.3,1011.7,15.946
M2,9/11/2019 3:00,0.2,16.5,1011.1,14.095
M2,9/11/2019 4:00,0.1,16.2,1011.2,16.8
M2,9/11/2019 5:00,0.2,16.3,1011.5,18.081
M2,9/11/2019 6:00,0.4,13.9,1013.2,15.518
M2,9/11/2019 7:00,0,14.1,1014.4,16.8
M2,9/11/2019 8:00,0,14.8,1015.1,15.518
M2,9/11/2019 9:00,0,16.3,1015.7,12.813
M2,9/11/2019 10:00,0,16.8,1016.1,12.244
M2,9/11/2019 11:00,0,17.4,1016.7,11.959
M2,9/11/2019 12:00,0,18,1017.4,10.108
M2,9/11/2019 13:00,0,18.4,1018,11.247
M2,9/11/2019 14:00,0,17.9,1018.2,10.678
M2,9/11/2019 15:00,0,18.6,1018.7,8.542
M2,9/11/2019 16:00,0,17.5,1019.2,6.549
M2,9/11/2019 17:00,0,16.8,1019.7,8.4
M2,9/11/2019 18:00,0,15.8,1020,10.251
M2,9/11/2019 19:00,0,15.1,1020.6,10.108
M2,9/11/2019 20:00,0,14.7,1021.3,10.108
M2,9/11/2019 21:00,0,13.3,1021.1,12.244
M2,9/11/2019 22:00,0,13.7,1021.4,13.241
M2,9/11/2019 23:00,0,13.4,1021.8,9.397
M2,9/12/2019 0:00,0,13.5,1021.7,9.681
M2,9/12/2019 1:00,0,13.9,1021.6,10.393
M2,9/12/2019 2:00,0,13.9,1021.3,9.824
M2,9/12/2019 3:00,0,14.1,1020.9,10.535
M2,9/12/2019 4:00,0,15.1,1020.5,12.102
M2,9/12/2019 5:00,0,15.5,1020.2,12.956
M2,9/12/2019 6:00,0.1,15.7,1020,16.515
M2,9/12/2019 7:00,0,15.8,1020,15.946
M2,9/12/2019 8:00,0.1,17.2,1019.7,19.22
M2,9/12/2019 9:00,0,18.4,1019.8,21.783
M2,9/12/2019 10:00,0,19,1020,19.647
M2,9/12/2019 11:00,0,19.5,1020.2,20.359
M2,9/12/2019 12:00,0,21.3,1020.4,16.8
M2,9/12/2019 13:00,0,20.5,1021.1,15.091
M2,9/12/2019 14:00,0.4,19.6,1022.4,15.234
M2,9/12/2019 15:00,0.1,17.5,1024,12.244
M2,9/12/2019 16:00,0,17.8,1025.4,11.674
M2,9/12/2019 17:00,0,16.1,1026.8,14.237
M2,9/12/2019 18:00,0,15.5,1028.1,11.247
M2,9/12/2019 19:00,0,13.7,1029.3,9.966
M2,9/12/2019 20:00,0,11.5,1030.6,10.678
M2,9/12/2019 21:00,0,10.2,1031.4,11.817
M2,9/12/2019 22:00,0,9.9,1032.2,12.386
M2,9/12/2019 23:00,0,8.4,1032.8,11.959
M2,9/13/2019 0:00,0,8,1033.4,11.959
M2,9/13/2019 1:00,0,8.1,1033.8,10.678
M2,9/13/2019 2:00,0,8,1034,11.105
M2,9/13/2019 3:00,0,7.2,1034.4,8.969
M2,9/13/2019 4:00,0,7.5,1034.8,8.827
M2,9/13/2019 5:00,0,7.3,1035.6,10.82
M2,9/13/2019 6:00,0,7.2,1036.4,11.247
M2,9/13/2019 7:00,0,8,1036.8,10.251
M2,9/13/2019 8:00,0,10.9,1037.4,8.258
M2,9/13/2019 9:00,0,12.8,1037.5,8.4
M2,9/13/2019 10:00,0,14.7,1037.5,7.119
M2,9/13/2019 11:00,0,15.9,1037.6,8.115
M2,9/13/2019 12:00,0,16.2,1037.4,7.403
M2,9/13/2019 13:00,0,17,1037.8,5.98
M2,9/13/2019 14:00,0,17.6,1037.5,6.549
M2,9/13/2019 15:00,0,18.1,1036.7,3.132
M2,9/13/2019 16:00,0,18.3,1036.6,1.281
M2,9/13/2019 17:00,0,16.9,1036.5,2.705
M2,9/13/2019 18:00,0,15,1036.8,5.268
M2,9/13/2019 19:00,0,12.6,1036.4,7.119
M2,9/13/2019 20:00,0,10.8,1036.6,8.4
M2,9/13/2019 21:00,0,9.5,1036.7,7.119
M2,9/13/2019 22:00,0,8.6,1036.4,6.691
M2,9/13/2019 23:00,0,7.6,1035.9,7.688
M2,9/14/2019 0:00,0,7.2,1036,7.119
M2,9/14/2019 1:00,0,7.1,1035.9,5.837
M2,9/14/2019 2:00,0,6.4,1034.9,6.976
M2,9/14/2019 3:00,0,6.2,1034.6,6.549
M2,9/14/2019 4:00,0,6.2,1033.5,7.546
M2,9/14/2019 5:00,0,5.6,1033,9.397
M2,9/14/2019 6:00,0,6,1032.6,9.397
M2,9/14/2019 7:00,0,7,1032.3,10.535
M2,9/14/2019 8:00,0,9.6,1031.9,12.529
M2,9/14/2019 9:00,0,14.7,1031.4,13.383
M2,9/14/2019 10:00,0,16.5,1031,14.38
M2,9/14/2019 11:00,0,17.3,1030.8,16.8
M2,9/14/2019 12:00,0,18.5,1029.9,15.803
M2,9/14/2019 13:00,0,19.6,1029.2,14.237
M2,9/14/2019 14:00,0,20.2,1028.1,13.952
M2,9/14/2019 15:00,0,20.3,1027.2,13.668
M2,9/14/2019 16:00,0,20.2,1026.8,13.81
M2,9/14/2019 17:00,0,19.9,1026.4,15.234
M2,9/14/2019 18:00,0,18.1,1025.9,15.376
M2,9/14/2019 19:00,0,16.4,1026,15.518
M2,9/14/2019 20:00,0,16,1025.7,17.512
M2,9/14/2019 21:00,0,16.4,1025.5,16.373
M2,9/14/2019 22:00,0,16.6,1025.2,18.651
M2,9/14/2019 23:00,0,15.9,1025,16.657
M2,9/15/2019 0:00,0,15.7,1024.8,14.807
M2,9/15/2019 1:00,0,15.5,1024.7,15.376
M2,9/15/2019 2:00,0,15.1,1024.2,12.813
M2,9/15/2019 3:00,0,15.2,1024,11.532
M2,9/15/2019 4:00,0,15.4,1023.8,13.525
M2,9/15/2019 5:00,0,15.4,1023.5,10.108
M2,9/15/2019 6:00,0,15.2,1023.9,8.685
M2,9/15/2019 7:00,0,15.4,1024.6,9.966
M2,9/15/2019 8:00,0.6,12.9,1025.1,12.671
M2,9/15/2019 9:00,0,12.3,1025.5,6.691
M2,9/15/2019 10:00,0,13.2,1025.4,2.99
M2,9/15/2019 11:00,0,13.5,1025.1,1.424
M2,9/15/2019 12:00,0.1,13.2,1024.6,3.275
M2,9/15/2019 13:00,0.4,13.1,1024.3,6.976
M2,9/15/2019 14:00,0.2,13.2,1024,8.115
M2,9/15/2019 15:00,0.4,12.8,1023.6,9.397
M2,9/15/2019 16:00,0.8,12.5,1023.6,10.393
M2,9/15/2019 17:00,0.9,12,1023.5,10.963
M2,9/15/2019 18:00,0.4,12.1,1023.1,10.678
M2,9/15/2019 19:00,0.4,12.1,1022.8,9.681
M2,9/15/2019 20:00,0.7,12.2,1022.8,9.539
M2,9/15/2019 21:00,0.9,12.4,1022.9,8.969
M2,9/15/2019 22:00,0.6,12.6,1022.9,9.397
M2,9/15/2019 23:00,1.2,12.6,1022.9,8.258
M2,9/16/2019 0:00,1.1,12.7,1022.8,8.542
M2,9/16/2019 1:00,1,12.7,1022.6,8.4
M2,9/16/2019 2:00,0.2,12.7,1022.5,7.973
M2,9/16/2019 3:00,0.8,12.6,1022.4,12.671
M2,9/16/2019 4:00,0.4,12.2,1022.2,12.102
M2,9/16/2019 5:00,0,12.2,1022.4,11.105
M2,9/16/2019 6:00,0.1,11.9,1022.6,9.681
M2,9/16/2019 7:00,0.1,11.9,1023.1,8.685
M2,9/16/2019 8:00,0.1,12.1,1023.6,8.685
M2,9/16/2019 9:00,0.1,12.4,1024.3,8.4
M2,9/16/2019 10:00,0,12.7,1024.7,6.834
M2,9/16/2019 11:00,0.1,12.8,1025.1,7.688
M2,9/16/2019 12:00,0,13.5,1025.2,6.976
M2,9/16/2019 13:00,0,14.5,1025.2,7.261
M2,9/16/2019 14:00,0,14,1025.3,10.251
M2,9/16/2019 15:00,0,13.9,1025.3,7.688
M2,9/16/2019 16:00,0,14.3,1025.1,9.254
M2,9/16/2019 17:00,0,13.9,1025.4,5.695
M2,9/16/2019 18:00,0,13.4,1025.8,6.122
M2,9/16/2019 19:00,0,10.6,1026.1,5.98
M2,9/16/2019 20:00,0,8.8,1026.3,4.271
M2,9/16/2019 21:00,0,7.9,1026.2,5.552
M2,9/16/2019 22:00,0,8,1026.6,8.115
M2,9/16/2019 23:00,0,8.4,1027,8.258
M2,9/17/2019 0:00,0,7.5,1027.1,9.112
M2,9/17/2019 1:00,0,7.1,1027.2,12.102
M2,9/17/2019 2:00,0,7.2,1027.2,11.817
M2,9/17/2019 3:00,0,6.9,1027.2,10.535
M2,9/17/2019 4:00,0,7.4,1027.3,9.539
M2,9/17/2019 5:00,0,6.7,1027.7,11.532
M2,9/17/2019 6:00,0,6.1,1027.9,10.108
M2,9/17/2019 7:00,0,6.6,1028.4,10.251
M2,9/17/2019 8:00,0,8.4,1028.6,9.112
M2,9/17/2019 9:00,0,11.3,1028.9,10.108
M2,9/17/2019 10:00,0,14.6,1028.8,8.542
M2,9/17/2019 11:00,0,15.7,1029.1,8.969
M2,9/17/2019 12:00,0,16.4,1028.9,7.688
M2,9/17/2019 13:00,0,16.5,1028.8,7.83
M2,9/17/2019 14:00,0,17.2,1028.7,7.546
M2,9/17/2019 15:00,0,17.4,1028.7,4.556
M2,9/17/2019 16:00,0,16.1,1028.5,4.556
M2,9/17/2019 17:00,0,15.5,1028.4,1.281
M2,9/17/2019 18:00,0,13.1,1028.5,2.42
M2,9/17/2019 19:00,0,10.6,1028.8,1.281
M2,9/17/2019 20:00,0,9.3,1029.4,2.563
M2,9/17/2019 21:00,0,8.5,1029.7,3.702
M2,9/17/2019 22:00,0,8.1,1029.8,3.844
M2,9/17/2019 23:00,0,7.8,1029.8,2.847
M2,9/18/2019 0:00,0,7.7,1029.8,1.993
M2,9/18/2019 1:00,0,6.7,1029.9,0.854
M2,9/18/2019 2:00,0,6.6,1030,2.563
M2,9/18/2019 3:00,0,6.1,1030,3.559
M2,9/18/2019 4:00,0,5.6,1029.9,3.275
M2,9/18/2019 5:00,0,5.3,1029.9,2.136
M2,9/18/2019 6:00,0,5.3,1030.1,2.705
M2,9/18/2019 7:00,0,5.8,1030.5,2.99
M2,9/18/2019 8:00,0,8.8,1031,2.847
M2,9/18/2019 9:00,0,12.3,1031.2,3.844
M2,9/18/2019 10:00,0,15.6,1031.1,3.986
M2,9/18/2019 11:00,0,17.3,1031.1,2.42
M2,9/18/2019 12:00,0,18.2,1030.9,2.42
M2,9/18/2019 13:00,0,19.2,1030.7,1.993
M2,9/18/2019 14:00,0,19.6,1030.5,2.563
M2,9/18/2019 15:00,0,20,1030.2,3.417
M2,9/18/2019 16:00,0,19.2,1030,4.414
M2,9/18/2019 17:00,0,18,1029.8,5.41
M2,9/18/2019 18:00,0,15.8,1030,4.698
M2,9/18/2019 19:00,0,14,1030.6,5.552
M2,9/18/2019 20:00,0,12.2,1030.9,4.556
M2,9/18/2019 21:00,0,11.5,1031.2,4.698
M2,9/18/2019 22:00,0,10.4,1031.5,5.125
M2,9/18/2019 23:00,0,9.5,1031.4,3.986
M2,9/19/2019 0:00,0,9.1,1031.4,3.702
M2,9/19/2019 1:00,0,8.7,1031.3,3.132
M2,9/19/2019 2:00,0,8.2,1031,3.702
M2,9/19/2019 3:00,0,7.7,1030.9,3.702
M2,9/19/2019 4:00,0,7.4,1031.1,2.847
M2,9/19/2019 5:00,0,7.7,1030.9,2.847
M2,9/19/2019 6:00,0,6.6,1031.2,3.559
M2,9/19/2019 7:00,0,7.1,1031.3,3.275
M2,9/19/2019 8:00,0,10.2,1031.6,4.271
M2,9/19/2019 9:00,0,14.6,1031.7,5.98
M2,9/19/2019 10:00,0,16.9,1031.7,6.407
M2,9/19/2019 11:00,0,18.7,1031.5,5.837
M2,9/19/2019 12:00,0,19,1031.2,5.837
M2,9/19/2019 13:00,0,19.5,1030.7,5.41
M2,9/19/2019 14:00,0,19.6,1030.3,5.125
M2,9/19/2019 15:00,0,19.7,1029.9,4.129
M2,9/19/2019 16:00,0,18.9,1029.5,2.705
M2,9/19/2019 17:00,0,17.4,1029.2,2.278
M2,9/19/2019 18:00,0,16.3,1028.9,3.844
M2,9/19/2019 19:00,0,14.8,1028.9,5.98
M2,9/19/2019 20:00,0,13.8,1029.1,6.549
M2,9/19/2019 21:00,0,12.8,1029,5.41
M2,9/19/2019 22:00,0,11.9,1028.9,5.41
M2,9/19/2019 23:00,0,11.1,1028.6,4.556
M2,9/20/2019 0:00,0,9.9,1028.1,6.549
M2,9/20/2019 1:00,0,9,1027.9,5.552
M2,9/20/2019 2:00,0,9.2,1027.3,5.268
M2,9/20/2019 3:00,0,8.6,1026.7,4.698
M2,9/20/2019 4:00,0,8.9,1026,3.844
M2,9/20/2019 5:00,0,8.8,1025.3,4.983
M2,9/20/2019 6:00,0,8.7,1025,4.698
M2,9/20/2019 7:00,0,10.6,1024.5,6.834
M2,9/20/2019 8:00,0,14.6,1024.2,7.688
M2,9/20/2019 9:00,0,15.9,1023.9,8.4
M2,9/20/2019 10:00,0,17.6,1023.3,7.403
M2,9/20/2019 11:00,0,18.9,1022.6,6.834
M2,9/20/2019 12:00,0,19,1021.7,5.41
M2,9/20/2019 13:00,0,19.6,1021.1,4.129
M2,9/20/2019 14:00,0,18.8,1020.2,1.993
M2,9/20/2019 15:00,0,18.8,1019,3.417
M2,9/20/2019 16:00,0,18.2,1017.9,5.98
M2,9/20/2019 17:00,0,16.7,1016.9,6.264
M2,9/20/2019 18:00,0,15.3,1016.2,7.688
M2,9/20/2019 19:00,0,13.9,1016,7.83
M2,9/20/2019 20:00,0,12.7,1015.1,9.112
M2,9/20/2019 21:00,0,13,1014.3,8.685
M2,9/20/2019 22:00,0,15.7,1013.5,9.824
M2,9/20/2019 23:00,0,15.7,1012.7,12.102
M2,9/21/2019 0:00,0,15.2,1012.2,15.091
M2,9/21/2019 1:00,0,14.2,1011.8,14.095
M2,9/21/2019 2:00,0,13.5,1011.2,11.817
M2,9/21/2019 3:00,0,13.4,1010.4,12.244
M2,9/21/2019 4:00,0,12.7,1009.8,14.949
M2,9/21/2019 5:00,0,13.9,1008.8,13.81
M2,9/21/2019 6:00,0,14,1008,14.38
M2,9/21/2019 7:00,0,14.2,1008,14.522
M2,9/21/2019 8:00,0,15.7,1007.4,15.234
M2,9/21/2019 9:00,0,16.9,1006.9,15.091
M2,9/21/2019 10:00,0,18.1,1006.8,13.098
M2,9/21/2019 11:00,0,19.4,1006.1,7.83
M2,9/21/2019 12:00,0,18.5,1006.1,3.417
M2,9/21/2019 13:00,0,19.9,1005.2,2.563
